date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,shelf_life,holiday,event,event_name
05-02-2024,PN022,Easter Eggs,Confectionery,15,04-02-2025,1.2,0%,1.2,365,1,0,St Brigid’s Day
05-02-2024,PN022,Easter Eggs,Confectionery,17,04-02-2025,1.2,0%,1.2,365,1,0,St Brigid’s Day
05-02-2024,PN022,Easter Eggs,Confectionery,18,04-02-2025,1.2,0%,1.2,365,1,0,St Brigid’s Day
05-02-2024,PN023,Eggs,Dairy,9,26-02-2024,0.21,0%,0.21,21,1,0,St Brigid’s Day
05-02-2024,PN023,Eggs,Dairy,9,26-02-2024,0.21,0%,0.21,21,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,9,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,13,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,16,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,15,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,10,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,15,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,19,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,8,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,18,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,10,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
01-01-2024,PN028,Milk,Dairy,20,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN037,Potatoes,Vegetables,13,21-01-2024,0.46,0%,0.46,20,1,0,New Year’s Day
01-01-2024,PN040,Salami,Meat,17,03-01-2024,1.6,15%,1.36,21,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,6,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,9,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,11,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,9,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,13,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,6,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,17,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN005,Bread,Bakery,7,06-01-2024,1.28,0%,1.28,5,1,0,New Year’s Day
01-01-2024,PN012,Canned Soup,Staples,10,31-12-2025,2.13,0%,2.13,730,1,0,New Year’s Day
01-01-2024,PN012,Canned Soup,Staples,6,31-12-2025,2.13,0%,2.13,730,1,0,New Year’s Day
01-01-2024,PN012,Canned Soup,Staples,11,31-12-2025,2.13,0%,2.13,730,1,0,New Year’s Day
01-01-2024,PN012,Canned Soup,Staples,7,31-12-2025,2.13,0%,2.13,730,1,0,New Year’s Day
01-01-2024,PN019,Coffee,Beverages,26,31-12-2024,3.3,0%,3.3,365,1,0,New Year’s Day
01-01-2024,PN019,Coffee,Beverages,14,31-12-2024,3.3,0%,3.3,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,16,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,11,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,15,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,14,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,17,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,17,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,15,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,6,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,8,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN022,Easter Eggs,Confectionery,15,31-12-2024,1.2,0%,1.2,365,1,0,New Year’s Day
01-01-2024,PN023,Eggs,Dairy,19,22-01-2024,0.21,0%,0.21,21,1,0,New Year’s Day
01-01-2024,PN023,Eggs,Dairy,16,22-01-2024,0.21,0%,0.21,21,1,0,New Year’s Day
01-01-2024,PN023,Eggs,Dairy,11,22-01-2024,0.21,0%,0.21,21,1,0,New Year’s Day
01-01-2024,PN023,Eggs,Dairy,6,22-01-2024,0.21,0%,0.21,21,1,0,New Year’s Day
01-01-2024,PN023,Eggs,Dairy,5,22-01-2024,0.21,0%,0.21,21,1,0,New Year’s Day
01-01-2024,PN023,Eggs,Dairy,11,22-01-2024,0.21,0%,0.21,21,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,5,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,15,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,19,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,15,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,12,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,17,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,14,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,5,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
01-01-2024,PN028,Milk,Dairy,7,08-01-2024,1.25,0%,1.25,7,1,0,New Year’s Day
