date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,holiday,event,temperature_min,temperature_max,temperature_mean,rain_mm,snowfall_cm
2024-09-15,PN037,Potatoes,Vegetables,13,05-10-2024,0.46,0%,0.46,5.98,20,0,0,18.2,11.5,0.1,0.0,0.0
2024-09-15,PN028,Milk,Dairy,18,22-09-2024,1.25,0%,1.25,22.5,7,0,0,18.2,11.5,0.1,0.0,0.0
2024-09-15,PN027,Lettuce,Vegetables,9,20-09-2024,1.15,0%,1.15,10.35,5,0,0,18.2,11.5,0.1,0.0,0.0
2024-09-15,PN044,Sparkling Wine,Beverages,16,17-09-2024,4.5,15%,3.83,61.28,365,0,0,18.2,11.5,0.1,0.0,0.0
2024-09-15,PN021,Cucumber,Vegetables,6,15-09-2024,0.89,30%,0.62,3.72,7,0,0,18.2,11.5,0.1,0.0,0.0
2024-09-15,PN037,Potatoes,Vegetables,12,15-09-2024,0.46,30%,0.32,3.84,20,0,0,18.2,11.5,0.1,0.0,0.0
2024-09-14,PN014,Charcoal,Non-Food,2,14-09-2026,1.75,0%,1.75,3.5,730,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-14,PN024,Guinness,Beverages,3,12-04-2025,4.66,0%,4.66,13.98,210,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-14,PN015,Cheese,Dairy,14,05-10-2024,2.5,0%,2.5,35.0,21,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-14,PN033,Oysters,Seafood,1,29-09-2024,3.99,0%,3.99,3.99,15,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-14,PN048,Turkey,Meat,6,28-09-2024,1.99,0%,1.99,11.94,14,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-14,PN048,Turkey,Meat,15,28-09-2024,1.99,0%,1.99,29.85,14,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-14,PN001,Apples,Fruits,2,24-09-2024,0.6,0%,0.6,1.2,10,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-14,PN035,Pepper,Spices,2,15-09-2024,1.0,25%,0.75,1.5,14,0,0,15.8,14.3,4.8,0.0,0.0
2024-09-13,PN006,Breakfast Cereals,Staples,16,13-09-2025,1.29,0%,1.29,20.64,365,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-13,PN023,Eggs,Dairy,18,04-10-2024,0.21,0%,0.21,3.78,21,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-13,PN037,Potatoes,Vegetables,7,03-10-2024,0.46,0%,0.46,3.22,20,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-13,PN029,Mussels,Seafood,5,28-09-2024,3.0,0%,3.0,15.0,15,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-13,PN010,Butter Croissant,Bakery,8,16-09-2024,1.5,0%,1.5,12.0,3,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-13,PN025,Ham,Meat,14,16-09-2024,2.99,10%,2.69,37.66,10,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-13,PN039,Red Wine,Beverages,4,16-09-2024,10.5,10%,9.45,37.8,1095,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-13,PN030,Onions,Vegetables,12,13-09-2024,0.67,30%,0.47,5.64,20,0,0,14.4,7.1,2.8,0.0,0.0
2024-09-12,PN014,Charcoal,Non-Food,11,12-09-2026,1.75,0%,1.75,19.25,730,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN043,Soft Drinks,Beverages,9,10-05-2025,3.4,0%,3.4,30.6,240,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN039,Red Wine,Beverages,7,28-12-2024,10.5,10%,9.45,66.15,1095,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN023,Eggs,Dairy,19,03-10-2024,0.21,0%,0.21,3.99,21,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN045,Spinach,Vegetables,1,22-09-2024,1.39,0%,1.39,1.39,10,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN033,Oysters,Seafood,11,17-09-2024,3.99,5%,3.79,41.69,15,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN037,Potatoes,Vegetables,5,17-09-2024,0.46,5%,0.44,2.2,20,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN026,Lamb,Meat,14,15-09-2024,5.0,0%,5.0,70.0,3,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-12,PN048,Turkey,Meat,12,14-09-2024,1.99,15%,1.69,20.28,14,0,0,15.0,7.8,0.1,0.0,0.0
2024-09-11,PN034,Pasta,Staples,5,11-09-2025,1.45,0%,1.45,7.25,365,0,0,15.0,8.7,0.1,0.0,0.0
2024-09-11,PN040,Salami,Meat,14,02-10-2024,1.6,0%,1.6,22.4,21,0,0,15.0,8.7,0.1,0.0,0.0
2024-09-11,PN031,Orange Juice,Beverages,12,25-09-2024,2.5,0%,2.5,30.0,14,0,0,15.0,8.7,0.1,0.0,0.0
2024-09-11,PN028,Milk,Dairy,11,18-09-2024,1.25,0%,1.25,13.75,7,0,0,15.0,8.7,0.1,0.0,0.0
2024-09-11,PN029,Mussels,Seafood,6,16-09-2024,3.0,5%,2.85,17.1,15,0,0,15.0,8.7,0.1,0.0,0.0
2024-09-11,PN031,Orange Juice,Beverages,17,16-09-2024,2.5,5%,2.38,40.46,14,0,0,15.0,8.7,0.1,0.0,0.0
2024-09-11,PN004,Beef,Meat,15,11-09-2024,4.5,30%,3.15,47.25,21,0,0,15.0,8.7,0.1,0.0,0.0
2024-09-10,PN044,Sparkling Wine,Beverages,7,10-09-2025,4.5,0%,4.5,31.5,365,0,0,15.3,10.8,1.0,0.0,0.0
2024-09-10,PN033,Oysters,Seafood,13,25-09-2024,3.99,0%,3.99,51.87,15,0,0,15.3,10.8,1.0,0.0,0.0
2024-09-10,PN031,Orange Juice,Beverages,7,24-09-2024,2.5,0%,2.5,17.5,14,0,0,15.3,10.8,1.0,0.0,0.0
2024-09-10,PN016,Chicken Breast,Meat,4,11-09-2024,3.99,25%,2.99,11.96,5,0,0,15.3,10.8,1.0,0.0,0.0
2024-09-09,PN019,Coffee,Beverages,19,09-09-2025,3.3,0%,3.3,62.7,365,0,0,15.9,10.2,0.0,0.0,0.0
2024-09-09,PN034,Pasta,Staples,9,09-09-2025,1.45,0%,1.45,13.05,365,0,0,15.9,10.2,0.0,0.0,0.0
2024-09-09,PN034,Pasta,Staples,7,09-09-2025,1.45,0%,1.45,10.15,365,0,0,15.9,10.2,0.0,0.0,0.0
2024-09-09,PN039,Red Wine,Beverages,10,28-12-2024,10.5,30%,7.35,73.5,1095,0,0,15.9,10.2,0.0,0.0,0.0
2024-09-09,PN037,Potatoes,Vegetables,13,29-09-2024,0.46,0%,0.46,5.98,20,0,0,15.9,10.2,0.0,0.0,0.0
2024-09-09,PN016,Chicken Breast,Meat,2,14-09-2024,3.99,0%,3.99,7.98,5,0,0,15.9,10.2,0.0,0.0,0.0
2024-09-09,PN047,Tomatoes,Vegetables,13,12-09-2024,0.8,10%,0.72,9.36,7,0,0,15.9,10.2,0.0,0.0,0.0
2024-09-08,PN014,Charcoal,Non-Food,5,08-09-2026,1.75,0%,1.75,8.75,730,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN003,Basmati Rice,Staples,18,08-09-2025,1.59,0%,1.59,28.62,365,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN034,Pasta,Staples,10,08-09-2025,1.45,0%,1.45,14.5,365,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN034,Pasta,Staples,16,08-09-2025,1.45,0%,1.45,23.2,365,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN043,Soft Drinks,Beverages,11,06-05-2025,3.4,0%,3.4,37.4,240,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN024,Guinness,Beverages,7,06-04-2025,4.66,0%,4.66,32.62,210,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN020,Croissants,Bakery,10,08-10-2024,0.48,0%,0.48,4.8,30,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN009,Butter,Dairy,8,13-09-2024,3.99,0%,3.99,31.92,270,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN009,Butter,Dairy,1,13-09-2024,3.99,0%,3.99,3.99,270,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN038,Pumpkin,Vegetables,9,12-09-2024,3.45,0%,3.45,31.05,4,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN010,Butter Croissant,Bakery,13,11-09-2024,1.5,0%,1.5,19.5,3,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-08,PN005,Bread,Bakery,6,09-09-2024,1.28,25%,0.96,5.76,5,0,0,16.7,13.2,0.0,0.0,0.0
2024-09-07,PN012,Canned Soup,Staples,8,07-09-2026,2.13,0%,2.13,17.04,730,0,0,24.3,12.8,0.0,0.0,0.0
2024-09-07,PN035,Pepper,Spices,12,21-09-2024,1.0,0%,1.0,12.0,14,0,0,24.3,12.8,0.0,0.0,0.0
2024-09-07,PN001,Apples,Fruits,12,17-09-2024,0.6,0%,0.6,7.2,10,0,0,24.3,12.8,0.0,0.0,0.0
2024-09-07,PN007,Brussels Sprouts,Vegetables,2,14-09-2024,1.07,0%,1.07,2.14,7,0,0,24.3,12.8,0.0,0.0,0.0
2024-09-07,PN039,Red Wine,Beverages,4,09-09-2024,10.5,15%,8.93,35.72,1095,0,0,24.3,12.8,0.0,0.0,0.0
2024-09-07,PN042,Smoothie,Beverages,4,09-09-2024,4.25,15%,3.61,14.44,10,0,0,24.3,12.8,0.0,0.0,0.0
2024-09-07,PN048,Turkey,Meat,14,08-09-2024,1.99,25%,1.49,20.86,14,0,0,24.3,12.8,0.0,0.0,0.0
2024-09-06,PN023,Eggs,Dairy,20,27-09-2024,0.21,0%,0.21,4.2,21,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-06,PN029,Mussels,Seafood,4,21-09-2024,3.0,0%,3.0,12.0,15,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-06,PN042,Smoothie,Beverages,4,16-09-2024,4.25,0%,4.25,17.0,10,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-06,PN028,Milk,Dairy,12,13-09-2024,1.25,0%,1.25,15.0,7,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-06,PN036,Pineapple,Fruits,1,13-09-2024,1.19,0%,1.19,1.19,7,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-06,PN005,Bread,Bakery,11,11-09-2024,1.28,0%,1.28,14.08,5,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-06,PN005,Bread,Bakery,18,11-09-2024,1.28,0%,1.28,23.04,5,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-06,PN037,Potatoes,Vegetables,11,06-09-2024,0.46,30%,0.32,3.52,20,0,0,24.9,12.7,1.7,0.0,0.0
2024-09-05,PN039,Red Wine,Beverages,4,05-09-2027,10.5,0%,10.5,42.0,1095,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN014,Charcoal,Non-Food,1,05-09-2026,1.75,0%,1.75,1.75,730,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN008,Burger Patties,Meat,18,05-09-2025,3.0,0%,3.0,54.0,365,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN022,Easter Eggs,Confectionery,15,05-09-2025,1.2,0%,1.2,18.0,365,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN015,Cheese,Dairy,18,26-09-2024,2.5,0%,2.5,45.0,21,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN036,Pineapple,Fruits,15,12-09-2024,1.19,0%,1.19,17.85,7,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN026,Lamb,Meat,17,08-09-2024,5.0,0%,5.0,85.0,3,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN001,Apples,Fruits,2,06-09-2024,0.6,25%,0.45,0.9,10,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-05,PN038,Pumpkin,Vegetables,2,05-09-2024,3.45,30%,2.42,4.84,4,0,0,20.0,8.2,0.1,0.0,0.0
2024-09-04,PN023,Eggs,Dairy,17,25-09-2024,0.21,0%,0.21,3.57,21,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN001,Apples,Fruits,10,14-09-2024,0.6,0%,0.6,6.0,10,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN042,Smoothie,Beverages,11,14-09-2024,4.25,0%,4.25,46.75,10,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN002,Bananas,Fruits,12,11-09-2024,0.28,0%,0.28,3.36,7,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN028,Milk,Dairy,19,11-09-2024,1.25,0%,1.25,23.75,7,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN036,Pineapple,Fruits,15,11-09-2024,1.19,0%,1.19,17.85,7,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN021,Cucumber,Vegetables,11,09-09-2024,0.89,5%,0.85,9.35,7,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN039,Red Wine,Beverages,8,09-09-2024,10.5,5%,9.98,79.84,1095,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN038,Pumpkin,Vegetables,18,08-09-2024,3.45,0%,3.45,62.1,4,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN010,Butter Croissant,Bakery,20,07-09-2024,1.5,0%,1.5,30.0,3,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN025,Ham,Meat,19,05-09-2024,2.99,25%,2.24,42.56,10,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-04,PN005,Bread,Bakery,19,04-09-2024,1.28,30%,0.9,17.1,5,0,0,16.5,10.6,0.3,0.0,0.0
2024-09-03,PN015,Cheese,Dairy,8,24-09-2024,2.5,0%,2.5,20.0,21,0,0,17.1,11.7,0.5,0.0,0.0
2024-09-03,PN025,Ham,Meat,18,13-09-2024,2.99,0%,2.99,53.82,10,0,0,17.1,11.7,0.5,0.0,0.0
2024-09-03,PN021,Cucumber,Vegetables,12,10-09-2024,0.89,0%,0.89,10.68,7,0,0,17.1,11.7,0.5,0.0,0.0
2024-09-02,PN049,White Wine,Beverages,8,02-09-2026,10.5,0%,10.5,84.0,730,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN008,Burger Patties,Meat,10,02-09-2025,3.0,0%,3.0,30.0,365,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN023,Eggs,Dairy,4,23-09-2024,0.21,0%,0.21,0.84,21,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN032,Oranges,Fruits,1,16-09-2024,0.6,0%,0.6,0.6,14,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN032,Oranges,Fruits,7,16-09-2024,0.6,0%,0.6,4.2,14,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN011,Cabbage,Vegetables,13,12-09-2024,1.29,0%,1.29,16.77,10,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN045,Spinach,Vegetables,9,12-09-2024,1.39,0%,1.39,12.51,10,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN036,Pineapple,Fruits,9,09-09-2024,1.19,0%,1.19,10.71,7,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN038,Pumpkin,Vegetables,14,06-09-2024,3.45,0%,3.45,48.3,4,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-02,PN038,Pumpkin,Vegetables,9,06-09-2024,3.45,0%,3.45,31.05,4,0,0,18.3,12.7,0.1,0.0,0.0
2024-09-01,PN018,Cinnamon,Spices,18,01-09-2026,1.0,0%,1.0,18.0,730,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN008,Burger Patties,Meat,10,01-09-2025,3.0,0%,3.0,30.0,365,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN017,Chocolates,Confectionery,7,01-09-2025,1.75,0%,1.75,12.25,365,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN019,Coffee,Beverages,19,01-09-2025,3.3,0%,3.3,62.7,365,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN024,Guinness,Beverages,2,30-03-2025,4.66,0%,4.66,9.32,210,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN020,Croissants,Bakery,6,01-10-2024,0.48,0%,0.48,2.88,30,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN015,Cheese,Dairy,9,22-09-2024,2.5,0%,2.5,22.5,21,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN002,Bananas,Fruits,16,08-09-2024,0.28,0%,0.28,4.48,7,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN021,Cucumber,Vegetables,20,08-09-2024,0.89,0%,0.89,17.8,7,0,0,20.0,11.2,2.9,0.0,0.0
2024-09-01,PN017,Chocolates,Confectionery,12,06-09-2024,1.75,5%,1.66,19.92,365,0,0,20.0,11.2,2.9,0.0,0.0
2024-08-31,PN018,Cinnamon,Spices,11,31-08-2026,1.0,0%,1.0,11.0,730,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN034,Pasta,Staples,3,31-08-2025,1.45,0%,1.45,4.35,365,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN039,Red Wine,Beverages,2,28-12-2024,10.5,5%,9.98,19.96,1095,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN020,Croissants,Bakery,15,30-09-2024,0.48,0%,0.48,7.2,30,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN015,Cheese,Dairy,11,21-09-2024,2.5,0%,2.5,27.5,21,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN030,Onions,Vegetables,4,20-09-2024,0.67,0%,0.67,2.68,20,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN007,Brussels Sprouts,Vegetables,6,07-09-2024,1.07,0%,1.07,6.42,7,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN021,Cucumber,Vegetables,10,07-09-2024,0.89,0%,0.89,8.9,7,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN021,Cucumber,Vegetables,3,07-09-2024,0.89,0%,0.89,2.67,7,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN015,Cheese,Dairy,11,05-09-2024,2.5,5%,2.38,26.18,21,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-31,PN016,Chicken Breast,Meat,8,05-09-2024,3.99,0%,3.99,31.92,5,0,0,22.5,10.2,0.0,0.0,0.0
2024-08-30,PN039,Red Wine,Beverages,14,30-08-2027,10.5,0%,10.5,147.0,1095,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN049,White Wine,Beverages,2,30-08-2026,10.5,0%,10.5,21.0,730,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN049,White Wine,Beverages,8,30-08-2026,10.5,0%,10.5,84.0,730,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN034,Pasta,Staples,15,30-08-2025,1.45,0%,1.45,21.75,365,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN039,Red Wine,Beverages,5,28-12-2024,10.5,30%,7.35,36.75,1095,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN028,Milk,Dairy,3,06-09-2024,1.25,0%,1.25,3.75,7,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN005,Bread,Bakery,8,04-09-2024,1.28,0%,1.28,10.24,5,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN009,Butter,Dairy,4,04-09-2024,3.99,0%,3.99,15.96,270,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN046,Strawberries,Fruits,12,03-09-2024,0.5,0%,0.5,6.0,4,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-30,PN047,Tomatoes,Vegetables,9,01-09-2024,0.8,15%,0.68,6.12,7,0,0,19.8,11.3,0.0,0.0,0.0
2024-08-29,PN014,Charcoal,Non-Food,12,29-08-2026,1.75,0%,1.75,21.0,730,0,0,17.7,12.3,0.3,0.0,0.0
2024-08-29,PN008,Burger Patties,Meat,15,29-08-2025,3.0,0%,3.0,45.0,365,0,0,17.7,12.3,0.3,0.0,0.0
2024-08-29,PN022,Easter Eggs,Confectionery,9,29-08-2025,1.2,0%,1.2,10.8,365,0,0,17.7,12.3,0.3,0.0,0.0
2024-08-29,PN024,Guinness,Beverages,14,27-03-2025,4.66,0%,4.66,65.24,210,0,0,17.7,12.3,0.3,0.0,0.0
2024-08-29,PN039,Red Wine,Beverages,13,28-12-2024,10.5,25%,7.88,102.44,1095,0,0,17.7,12.3,0.3,0.0,0.0
2024-08-29,PN030,Onions,Vegetables,6,18-09-2024,0.67,0%,0.67,4.02,20,0,0,17.7,12.3,0.3,0.0,0.0
2024-08-29,PN016,Chicken Breast,Meat,12,29-08-2024,3.99,30%,2.79,33.48,5,0,0,17.7,12.3,0.3,0.0,0.0
2024-08-28,PN034,Pasta,Staples,14,28-08-2025,1.45,0%,1.45,20.3,365,0,0,16.8,14.0,3.2,0.0,0.0
2024-08-28,PN015,Cheese,Dairy,15,18-09-2024,2.5,0%,2.5,37.5,21,0,0,16.8,14.0,3.2,0.0,0.0
2024-08-28,PN037,Potatoes,Vegetables,11,17-09-2024,0.46,0%,0.46,5.06,20,0,0,16.8,14.0,3.2,0.0,0.0
2024-08-28,PN032,Oranges,Fruits,7,11-09-2024,0.6,0%,0.6,4.2,14,0,0,16.8,14.0,3.2,0.0,0.0
2024-08-28,PN016,Chicken Breast,Meat,3,02-09-2024,3.99,0%,3.99,11.97,5,0,0,16.8,14.0,3.2,0.0,0.0
2024-08-28,PN016,Chicken Breast,Meat,15,28-08-2024,3.99,30%,2.79,41.85,5,0,0,16.8,14.0,3.2,0.0,0.0
2024-08-27,PN039,Red Wine,Beverages,12,27-08-2027,10.5,0%,10.5,126.0,1095,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-27,PN012,Canned Soup,Staples,10,27-08-2026,2.13,0%,2.13,21.3,730,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-27,PN039,Red Wine,Beverages,2,28-12-2024,10.5,15%,8.93,17.86,1095,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-27,PN037,Potatoes,Vegetables,7,16-09-2024,0.46,0%,0.46,3.22,20,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-27,PN029,Mussels,Seafood,19,11-09-2024,3.0,0%,3.0,57.0,15,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-27,PN035,Pepper,Spices,7,10-09-2024,1.0,0%,1.0,7.0,14,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-27,PN017,Chocolates,Confectionery,9,01-09-2024,1.75,5%,1.66,14.94,365,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-27,PN033,Oysters,Seafood,14,01-09-2024,3.99,5%,3.79,53.06,15,0,0,19.0,15.1,15.0,0.0,0.0
2024-08-26,PN022,Easter Eggs,Confectionery,7,26-08-2025,1.2,0%,1.2,8.4,365,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN015,Cheese,Dairy,12,16-09-2024,2.5,0%,2.5,30.0,21,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN033,Oysters,Seafood,14,10-09-2024,3.99,0%,3.99,55.86,15,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN025,Ham,Meat,16,05-09-2024,2.99,0%,2.99,47.84,10,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN021,Cucumber,Vegetables,15,02-09-2024,0.89,0%,0.89,13.35,7,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN005,Bread,Bakery,20,31-08-2024,1.28,0%,1.28,25.6,5,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN047,Tomatoes,Vegetables,18,29-08-2024,0.8,10%,0.72,12.96,7,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN001,Apples,Fruits,10,27-08-2024,0.6,25%,0.45,4.5,10,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN028,Milk,Dairy,19,27-08-2024,1.25,25%,0.94,17.86,7,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-26,PN009,Butter,Dairy,16,26-08-2024,3.99,30%,2.79,44.64,270,0,0,17.4,14.3,2.3,0.0,0.0
2024-08-25,PN039,Red Wine,Beverages,16,25-08-2027,10.5,0%,10.5,168.0,1095,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-25,PN008,Burger Patties,Meat,18,25-08-2025,3.0,0%,3.0,54.0,365,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-25,PN008,Burger Patties,Meat,11,25-08-2025,3.0,0%,3.0,33.0,365,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-25,PN004,Beef,Meat,8,15-09-2024,4.5,0%,4.5,36.0,21,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-25,PN011,Cabbage,Vegetables,8,04-09-2024,1.29,0%,1.29,10.32,10,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-25,PN002,Bananas,Fruits,9,01-09-2024,0.28,0%,0.28,2.52,7,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-25,PN038,Pumpkin,Vegetables,16,29-08-2024,3.45,0%,3.45,55.2,4,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-25,PN039,Red Wine,Beverages,15,28-08-2024,10.5,10%,9.45,141.75,1095,0,0,15.0,12.6,6.7,0.0,0.0
2024-08-24,PN040,Salami,Meat,13,14-09-2024,1.6,0%,1.6,20.8,21,0,0,15.3,10.0,2.9,0.0,0.0
2024-08-24,PN025,Ham,Meat,2,03-09-2024,2.99,0%,2.99,5.98,10,0,0,15.3,10.0,2.9,0.0,0.0
2024-08-24,PN016,Chicken Breast,Meat,10,29-08-2024,3.99,0%,3.99,39.9,5,0,0,15.3,10.0,2.9,0.0,0.0
2024-08-24,PN034,Pasta,Staples,5,29-08-2024,1.45,5%,1.38,6.9,365,0,0,15.3,10.0,2.9,0.0,0.0
2024-08-24,PN046,Strawberries,Fruits,18,28-08-2024,0.5,0%,0.5,9.0,4,0,0,15.3,10.0,2.9,0.0,0.0
2024-08-24,PN028,Milk,Dairy,20,26-08-2024,1.25,15%,1.06,21.2,7,0,0,15.3,10.0,2.9,0.0,0.0
2024-08-24,PN015,Cheese,Dairy,10,25-08-2024,2.5,25%,1.88,18.8,21,0,1,15.3,10.0,2.9,0.0,0.0
2024-08-24,PN004,Beef,Meat,18,24-08-2024,4.5,30%,3.15,56.7,21,0,1,15.3,10.0,2.9,0.0,0.0
2024-08-23,PN037,Potatoes,Vegetables,6,12-09-2024,0.46,0%,0.46,2.76,20,0,0,15.6,11.0,10.5,0.0,0.0
2024-08-23,PN033,Oysters,Seafood,7,07-09-2024,3.99,0%,3.99,27.93,15,0,0,15.6,11.0,10.5,0.0,0.0
2024-08-23,PN013,Carrots,Vegetables,10,06-09-2024,0.13,0%,0.13,1.3,14,0,0,15.6,11.0,10.5,0.0,0.0
2024-08-23,PN041,Salmon Fillets,Seafood,9,27-08-2024,4.25,0%,4.25,38.25,4,0,0,15.6,11.0,10.5,0.0,0.0
2024-08-23,PN032,Oranges,Fruits,9,26-08-2024,0.6,10%,0.54,4.86,14,0,0,15.6,11.0,10.5,0.0,0.0
