product,category,expiry_date,shelf_life,remaining_shelf_life,total_quantity,waste_product_quantity,event,date
Strawberries,Fruits,04-07-2024,4,4,4,0,0,30-06-2024
Lamb,Meat,04-07-2024,3,0,53,18,0,04-07-2024
Lamb,Meat,04-07-2024,3,0,53,12,0,04-07-2024
Lamb,Meat,04-07-2024,3,0,53,19,0,04-07-2024
Lamb,Meat,04-07-2024,3,0,53,4,0,04-07-2024
Lamb,Meat,04-07-2024,3,1,53,18,0,03-07-2024
Lamb,Meat,04-07-2024,3,1,53,12,0,03-07-2024
Lamb,Meat,04-07-2024,3,1,53,19,0,03-07-2024
Lamb,Meat,04-07-2024,3,1,53,4,0,03-07-2024
Lamb,Meat,04-07-2024,3,3,53,18,0,01-07-2024
Lamb,Meat,04-07-2024,3,3,53,12,0,01-07-2024
Lamb,Meat,04-07-2024,3,3,53,19,0,01-07-2024
Lamb,Meat,04-07-2024,3,3,53,4,0,01-07-2024
Mussels,Seafood,04-07-2024,15,15,17,0,0,19-06-2024
Bread,Bakery,05-07-2024,5,5,5,0,0,30-06-2024
Croissants,Bakery,05-07-2024,30,30,19,0,0,05-06-2024
Chicken Breast,Meat,05-07-2024,5,5,14,0,0,30-06-2024
Oysters,Seafood,05-07-2024,15,15,19,0,0,20-06-2024
Pepper,Spices,05-07-2024,14,14,3,0,0,21-06-2024
Brussels Sprouts,Vegetables,05-07-2024,7,7,18,2,0,28-06-2024
Brussels Sprouts,Vegetables,05-07-2024,7,7,18,16,0,28-06-2024
Cabbage,Vegetables,05-07-2024,10,3,4,0,0,02-07-2024
Cucumber,Vegetables,05-07-2024,7,7,14,0,0,28-06-2024
Milk,Dairy,06-07-2024,7,1,20,18,0,05-07-2024
Milk,Dairy,06-07-2024,7,1,20,2,0,05-07-2024
Milk,Dairy,06-07-2024,7,7,20,18,0,29-06-2024
Milk,Dairy,06-07-2024,7,7,20,2,0,29-06-2024
Pineapple,Fruits,06-07-2024,7,7,14,0,0,29-06-2024
Ham,Meat,06-07-2024,10,10,2,0,0,26-06-2024
Spinach,Vegetables,06-07-2024,10,3,6,0,0,03-07-2024
Butter Croissant,Bakery,07-07-2024,3,3,15,0,0,04-07-2024
Smoothie,Beverages,07-07-2024,10,10,12,0,0,27-06-2024
Lamb,Meat,07-07-2024,3,0,20,12,0,07-07-2024
Lamb,Meat,07-07-2024,3,0,20,8,0,07-07-2024
Lamb,Meat,07-07-2024,3,3,20,12,0,04-07-2024
Lamb,Meat,07-07-2024,3,3,20,8,0,04-07-2024
Pepper,Spices,07-07-2024,14,14,20,0,0,23-06-2024
Brussels Sprouts,Vegetables,07-07-2024,7,7,2,0,0,30-06-2024
Lettuce,Vegetables,07-07-2024,5,5,11,0,0,02-07-2024
Croissants,Bakery,08-07-2024,30,30,10,0,0,08-06-2024
Cheese,Dairy,08-07-2024,21,21,17,0,0,17-06-2024
Yogurt,Dairy,08-07-2024,15,15,7,0,0,23-06-2024
Chicken Breast,Meat,08-07-2024,5,5,8,0,0,03-07-2024
Onions,Vegetables,08-07-2024,20,3,18,0,0,05-07-2024
Onions,Vegetables,08-07-2024,20,3,18,1,0,05-07-2024
Potatoes,Vegetables,08-07-2024,20,20,4,0,0,18-06-2024
Lamb,Meat,09-07-2024,3,0,8,0,1,09-07-2024
Red Wine,Beverages,10-07-2024,1095,2,7,0,0,08-07-2024
Sparkling Wine,Beverages,10-07-2024,365,2,6,0,0,08-07-2024
Milk,Dairy,10-07-2024,7,7,6,0,0,03-07-2024
Salmon Fillets,Seafood,10-07-2024,4,4,10,0,0,06-07-2024
Onions,Vegetables,10-07-2024,20,20,3,0,0,20-06-2024
Spinach,Vegetables,10-07-2024,10,10,26,13,0,30-06-2024
Spinach,Vegetables,10-07-2024,10,10,26,13,0,30-06-2024
Orange Juice,Beverages,11-07-2024,14,1,20,0,1,10-07-2024
Cheese,Dairy,11-07-2024,21,3,2,1,0,08-07-2024
Cheese,Dairy,11-07-2024,21,3,2,1,0,08-07-2024
Cheese,Dairy,11-07-2024,21,21,2,1,0,20-06-2024
Cheese,Dairy,11-07-2024,21,21,2,1,0,20-06-2024
Eggs,Dairy,11-07-2024,21,21,17,0,0,20-06-2024
Beef,Meat,11-07-2024,21,1,8,0,1,10-07-2024
Chicken Breast,Meat,11-07-2024,5,5,6,0,0,06-07-2024
Salami,Meat,11-07-2024,21,21,18,0,0,20-06-2024
Turkey,Meat,11-07-2024,14,5,16,0,0,06-07-2024
Charcoal,Non-Food,11-07-2024,730,2,18,0,1,09-07-2024
Brussels Sprouts,Vegetables,11-07-2024,7,1,5,0,1,10-07-2024
Brussels Sprouts,Vegetables,11-07-2024,7,1,5,4,1,10-07-2024
Butter Croissant,Bakery,12-07-2024,3,3,3,0,1,09-07-2024
Chocolates,Confectionery,12-07-2024,365,2,12,0,1,10-07-2024
Apples,Fruits,12-07-2024,10,10,4,0,0,02-07-2024
Apples,Fruits,12-07-2024,10,10,4,1,0,02-07-2024
Apples,Fruits,12-07-2024,10,10,4,0,0,02-07-2024
Apples,Fruits,12-07-2024,10,10,4,2,0,02-07-2024
Bananas,Fruits,12-07-2024,7,7,21,14,0,05-07-2024
Bananas,Fruits,12-07-2024,7,7,21,7,0,05-07-2024
Bread,Bakery,13-07-2024,5,1,18,0,1,12-07-2024
Bread,Bakery,13-07-2024,5,1,18,2,1,12-07-2024
Smoothie,Beverages,13-07-2024,10,10,18,0,0,03-07-2024
Milk,Dairy,13-07-2024,7,7,15,0,0,06-07-2024
Apples,Fruits,13-07-2024,10,10,5,0,0,03-07-2024
Carrots,Vegetables,13-07-2024,14,14,16,0,0,29-06-2024
Carrots,Vegetables,13-07-2024,14,14,16,4,0,29-06-2024
Lettuce,Vegetables,13-07-2024,5,0,11,0,1,13-07-2024
Easter Eggs,Confectionery,14-07-2024,365,1,8,0,1,13-07-2024
Eggs,Dairy,14-07-2024,21,21,17,0,0,23-06-2024
Apples,Fruits,14-07-2024,10,10,1,0,0,04-07-2024
Pineapple,Fruits,14-07-2024,7,7,17,0,0,07-07-2024
Cucumber,Vegetables,14-07-2024,7,7,11,0,0,07-07-2024
Onions,Vegetables,14-07-2024,20,0,15,0,1,14-07-2024
Bread,Bakery,15-07-2024,5,1,20,4,1,14-07-2024
Bread,Bakery,15-07-2024,5,1,20,16,1,14-07-2024
Bread,Bakery,15-07-2024,5,5,20,4,1,10-07-2024
Bread,Bakery,15-07-2024,5,5,20,16,1,10-07-2024
Coffee,Beverages,15-07-2024,365,5,1,0,1,10-07-2024
Easter Eggs,Confectionery,15-07-2024,365,2,8,0,1,13-07-2024
Milk,Dairy,15-07-2024,7,7,13,0,0,08-07-2024
Pineapple,Fruits,15-07-2024,7,1,9,0,1,14-07-2024
Chicken Breast,Meat,15-07-2024,5,5,18,0,1,10-07-2024
Salami,Meat,15-07-2024,21,21,1,0,0,24-06-2024
Cinnamon,Spices,15-07-2024,730,1,8,0,1,14-07-2024
Lettuce,Vegetables,15-07-2024,5,5,8,0,1,10-07-2024
Onions,Vegetables,15-07-2024,20,20,18,0,0,25-06-2024
Spinach,Vegetables,15-07-2024,10,10,11,0,0,05-07-2024
Butter Croissant,Bakery,16-07-2024,3,3,2,0,1,13-07-2024
Lamb,Meat,16-07-2024,3,3,18,0,1,13-07-2024
Oysters,Seafood,16-07-2024,15,15,13,0,0,01-07-2024
Pepper,Spices,16-07-2024,14,14,17,0,0,02-07-2024
Spinach,Vegetables,16-07-2024,10,10,9,0,0,06-07-2024
Tomatoes,Vegetables,16-07-2024,7,7,6,0,1,09-07-2024
Tomatoes,Vegetables,16-07-2024,7,7,6,5,1,09-07-2024
Soft Drinks,Beverages,17-07-2024,240,5,5,0,1,12-07-2024
Apples,Fruits,17-07-2024,10,10,10,0,0,07-07-2024
Charcoal,Non-Food,17-07-2024,730,0,2,0,1,17-07-2024
Cucumber,Vegetables,17-07-2024,7,7,8,0,1,10-07-2024
Cucumber,Vegetables,17-07-2024,7,7,8,4,1,10-07-2024
Butter Croissant,Bakery,18-07-2024,3,3,19,5,1,15-07-2024
Butter Croissant,Bakery,18-07-2024,3,3,19,14,1,15-07-2024
Croissants,Bakery,18-07-2024,30,30,5,0,0,18-06-2024
Butter,Dairy,18-07-2024,270,1,17,0,1,17-07-2024
Bananas,Fruits,18-07-2024,7,7,15,0,1,11-07-2024
Turkey,Meat,18-07-2024,14,14,16,0,0,04-07-2024
Charcoal,Non-Food,18-07-2024,730,2,11,0,1,16-07-2024
Pepper,Spices,18-07-2024,14,14,11,0,0,04-07-2024
Potatoes,Vegetables,18-07-2024,20,20,18,0,0,28-06-2024
Pineapple,Fruits,19-07-2024,7,7,3,0,1,12-07-2024
Lamb,Meat,19-07-2024,3,0,5,0,1,19-07-2024
Pumpkin,Vegetables,19-07-2024,4,4,14,0,1,15-07-2024
Bread,Bakery,20-07-2024,5,5,54,13,1,15-07-2024
Bread,Bakery,20-07-2024,5,5,54,10,1,15-07-2024
Bread,Bakery,20-07-2024,5,5,54,9,1,15-07-2024
Bread,Bakery,20-07-2024,5,5,54,7,1,15-07-2024
Bread,Bakery,20-07-2024,5,5,54,15,1,15-07-2024
Butter Croissant,Bakery,20-07-2024,3,3,8,0,1,17-07-2024
Guinness,Beverages,20-07-2024,210,1,18,0,1,19-07-2024
Milk,Dairy,20-07-2024,7,3,4,0,1,17-07-2024
Bananas,Fruits,20-07-2024,7,7,10,0,1,13-07-2024
Turkey,Meat,20-07-2024,14,14,16,0,0,06-07-2024
Pumpkin,Vegetables,20-07-2024,4,4,3,0,1,16-07-2024
Smoothie,Beverages,21-07-2024,10,10,27,16,1,11-07-2024
Smoothie,Beverages,21-07-2024,10,10,27,11,1,11-07-2024
White Wine,Beverages,21-07-2024,730,1,16,0,1,20-07-2024
Butter,Dairy,21-07-2024,270,5,10,0,1,16-07-2024
Milk,Dairy,21-07-2024,7,7,8,0,1,14-07-2024
Apples,Fruits,21-07-2024,10,10,2,0,1,11-07-2024
Oranges,Fruits,21-07-2024,14,14,2,0,0,07-07-2024
Cabbage,Vegetables,21-07-2024,10,10,10,0,1,11-07-2024
Bread,Bakery,22-07-2024,5,5,14,0,1,17-07-2024
Bread,Bakery,22-07-2024,5,5,14,5,1,17-07-2024
Butter Croissant,Bakery,22-07-2024,3,1,16,0,1,21-07-2024
White Wine,Beverages,22-07-2024,730,5,6,0,1,17-07-2024
Cheese,Dairy,22-07-2024,21,21,18,0,0,01-07-2024
Brussels Sprouts,Vegetables,22-07-2024,7,5,5,0,1,17-07-2024
Cucumber,Vegetables,22-07-2024,7,7,2,0,1,15-07-2024
Cheese,Dairy,23-07-2024,21,21,12,0,0,02-07-2024
Turkey,Meat,23-07-2024,14,14,18,17,1,09-07-2024
Turkey,Meat,23-07-2024,14,14,18,1,1,09-07-2024
Turkey,Meat,23-07-2024,14,14,18,1,1,09-07-2024
Smoothie,Beverages,24-07-2024,10,10,7,0,1,14-07-2024
Apples,Fruits,24-07-2024,10,10,10,0,1,14-07-2024
Burger Patties,Meat,24-07-2024,365,2,5,0,1,22-07-2024
Salami,Meat,24-07-2024,21,21,16,0,0,03-07-2024
Mussels,Seafood,24-07-2024,15,15,16,6,1,09-07-2024
Mussels,Seafood,24-07-2024,15,15,16,10,1,09-07-2024
Cabbage,Vegetables,24-07-2024,10,10,10,0,1,14-07-2024
Potatoes,Vegetables,24-07-2024,20,20,15,0,0,04-07-2024
Pumpkin,Vegetables,24-07-2024,4,0,6,0,1,24-07-2024
Spinach,Vegetables,24-07-2024,10,1,32,18,1,23-07-2024
Spinach,Vegetables,24-07-2024,10,1,32,14,1,23-07-2024
Spinach,Vegetables,24-07-2024,10,10,32,18,1,14-07-2024
Spinach,Vegetables,24-07-2024,10,10,32,14,1,14-07-2024
Butter Croissant,Bakery,25-07-2024,3,0,7,0,1,25-07-2024
Chocolates,Confectionery,25-07-2024,365,0,2,0,1,25-07-2024
Butter,Dairy,25-07-2024,270,5,18,0,1,20-07-2024
Apples,Fruits,25-07-2024,10,10,7,0,1,15-07-2024
Burger Patties,Meat,25-07-2024,365,3,17,0,1,22-07-2024
Ham,Meat,25-07-2024,10,2,12,0,1,23-07-2024
Spinach,Vegetables,25-07-2024,10,10,5,0,1,15-07-2024
Cheese,Dairy,26-07-2024,21,21,15,0,0,05-07-2024
Lamb,Meat,26-07-2024,3,3,8,0,1,23-07-2024
Mussels,Seafood,26-07-2024,15,15,9,0,1,11-07-2024
Pumpkin,Vegetables,26-07-2024,4,4,2,0,1,22-07-2024
Pumpkin,Vegetables,26-07-2024,4,4,2,4,1,22-07-2024
Orange Juice,Beverages,27-07-2024,14,0,19,0,1,27-07-2024
Smoothie,Beverages,27-07-2024,10,10,14,0,1,17-07-2024
Eggs,Dairy,27-07-2024,21,2,4,0,1,25-07-2024
Lamb,Meat,27-07-2024,3,3,13,0,1,24-07-2024
Brussels Sprouts,Vegetables,27-07-2024,7,7,18,0,1,20-07-2024
Bread,Bakery,28-07-2024,5,5,7,0,1,23-07-2024
Bread,Bakery,28-07-2024,5,5,7,1,1,23-07-2024
Milk,Dairy,28-07-2024,7,7,13,0,1,21-07-2024
Yogurt,Dairy,28-07-2024,15,15,12,0,1,13-07-2024
Strawberries,Fruits,28-07-2024,4,0,20,0,1,28-07-2024
Salami,Meat,28-07-2024,21,5,1,0,1,23-07-2024
Salami,Meat,28-07-2024,21,5,1,2,1,23-07-2024
Turkey,Meat,28-07-2024,14,14,10,0,1,14-07-2024
Mussels,Seafood,28-07-2024,15,2,20,0,1,26-07-2024
Brussels Sprouts,Vegetables,28-07-2024,7,7,8,0,1,21-07-2024
Cabbage,Vegetables,28-07-2024,10,10,6,0,1,18-07-2024
Cabbage,Vegetables,28-07-2024,10,10,6,2,1,18-07-2024
Cabbage,Vegetables,28-07-2024,10,10,6,5,1,18-07-2024
Spinach,Vegetables,28-07-2024,10,10,7,0,1,18-07-2024
Spinach,Vegetables,28-07-2024,10,10,7,2,1,18-07-2024
Tomatoes,Vegetables,28-07-2024,7,0,1,0,1,28-07-2024
Bread,Bakery,29-07-2024,5,5,9,0,1,24-07-2024
Cheese,Dairy,29-07-2024,21,3,16,0,1,26-07-2024
Lamb,Meat,29-07-2024,3,3,8,0,1,26-07-2024
Turkey,Meat,29-07-2024,14,14,2,0,1,15-07-2024
Charcoal,Non-Food,29-07-2024,730,3,10,0,1,26-07-2024
Lettuce,Vegetables,29-07-2024,5,5,1,0,1,24-07-2024
Potatoes,Vegetables,29-07-2024,20,0,19,0,1,29-07-2024
Spinach,Vegetables,29-07-2024,10,1,10,0,1,28-07-2024
Tomatoes,Vegetables,29-07-2024,7,7,17,0,1,22-07-2024
White Wine,Beverages,30-07-2024,730,5,18,0,1,25-07-2024
Milk,Dairy,30-07-2024,7,3,5,0,1,27-07-2024
Apples,Fruits,30-07-2024,10,10,6,0,1,20-07-2024
Ham,Meat,30-07-2024,10,10,3,0,1,20-07-2024
Oysters,Seafood,30-07-2024,15,15,3,0,1,15-07-2024
Potatoes,Vegetables,30-07-2024,20,20,5,0,1,10-07-2024
Bread,Bakery,31-07-2024,5,5,5,0,1,26-07-2024
Red Wine,Beverages,31-07-2024,1095,1,6,0,1,30-07-2024
Cheese,Dairy,31-07-2024,21,3,6,0,1,28-07-2024
Apples,Fruits,31-07-2024,10,10,4,0,1,21-07-2024
Beef,Meat,31-07-2024,21,0,30,16,1,31-07-2024
Beef,Meat,31-07-2024,21,0,30,1,1,31-07-2024
Beef,Meat,31-07-2024,21,0,30,13,1,31-07-2024
Beef,Meat,31-07-2024,21,21,30,16,1,10-07-2024
Beef,Meat,31-07-2024,21,21,30,1,1,10-07-2024
Beef,Meat,31-07-2024,21,21,30,13,1,10-07-2024
Lamb,Meat,31-07-2024,3,3,4,0,1,28-07-2024
Onions,Vegetables,31-07-2024,20,20,17,0,1,11-07-2024
Spinach,Vegetables,31-07-2024,10,10,17,0,1,21-07-2024
Smoothie,Beverages,01-08-2024,10,10,9,0,1,22-07-2024
Butter,Dairy,01-08-2024,270,5,19,0,1,27-07-2024
Cheese,Dairy,01-08-2024,21,21,36,13,1,11-07-2024
Cheese,Dairy,01-08-2024,21,21,36,18,1,11-07-2024
Cheese,Dairy,01-08-2024,21,21,36,5,1,11-07-2024
Yogurt,Dairy,01-08-2024,15,15,19,0,1,17-07-2024
Mussels,Seafood,01-08-2024,15,15,5,0,1,17-07-2024
Salmon Fillets,Seafood,01-08-2024,4,4,11,0,1,28-07-2024
Brussels Sprouts,Vegetables,01-08-2024,7,7,19,0,1,25-07-2024
Cucumber,Vegetables,01-08-2024,7,7,15,0,1,25-07-2024
Pineapple,Fruits,02-08-2024,7,0,12,0,1,02-08-2024
Chicken Breast,Meat,02-08-2024,5,5,7,0,1,28-07-2024
Pasta,Staples,02-08-2024,365,3,10,0,1,30-07-2024
Butter Croissant,Bakery,03-08-2024,3,3,3,0,1,31-07-2024
Smoothie,Beverages,03-08-2024,10,10,6,0,1,24-07-2024
Sparkling Wine,Beverages,03-08-2024,365,5,1,0,1,29-07-2024
Apples,Fruits,03-08-2024,10,10,13,0,1,24-07-2024
Oranges,Fruits,03-08-2024,14,14,9,0,1,20-07-2024
Strawberries,Fruits,03-08-2024,4,1,12,0,1,02-08-2024
Chicken Breast,Meat,03-08-2024,5,5,40,11,1,29-07-2024
Chicken Breast,Meat,03-08-2024,5,5,40,12,1,29-07-2024
Chicken Breast,Meat,03-08-2024,5,5,40,8,1,29-07-2024
Chicken Breast,Meat,03-08-2024,5,5,40,9,1,29-07-2024
Turkey,Meat,03-08-2024,14,0,3,0,1,03-08-2024
Salmon Fillets,Seafood,03-08-2024,4,4,19,0,1,30-07-2024
Brussels Sprouts,Vegetables,03-08-2024,7,7,12,0,1,27-07-2024
Brussels Sprouts,Vegetables,03-08-2024,7,7,12,3,1,27-07-2024
Cabbage,Vegetables,03-08-2024,10,1,9,2,1,02-08-2024
Cabbage,Vegetables,03-08-2024,10,1,9,7,1,02-08-2024
Cabbage,Vegetables,03-08-2024,10,5,9,2,1,29-07-2024
Cabbage,Vegetables,03-08-2024,10,5,9,7,1,29-07-2024
Potatoes,Vegetables,03-08-2024,20,20,16,0,1,14-07-2024
Croissants,Bakery,04-08-2024,30,30,19,0,0,05-07-2024
Orange Juice,Beverages,04-08-2024,14,14,8,0,1,21-07-2024
Butter,Dairy,04-08-2024,270,5,5,0,1,30-07-2024
Milk,Dairy,04-08-2024,7,7,18,0,1,28-07-2024
Bananas,Fruits,04-08-2024,7,7,17,0,1,28-07-2024
Lamb,Meat,04-08-2024,3,0,14,0,1,04-08-2024
Salami,Meat,04-08-2024,21,0,25,6,1,04-08-2024
Salami,Meat,04-08-2024,21,0,25,8,1,04-08-2024
Salami,Meat,04-08-2024,21,0,25,10,1,04-08-2024
Salami,Meat,04-08-2024,21,0,25,1,1,04-08-2024
Salami,Meat,04-08-2024,21,5,25,6,1,30-07-2024
Salami,Meat,04-08-2024,21,5,25,8,1,30-07-2024
Salami,Meat,04-08-2024,21,5,25,10,1,30-07-2024
Salami,Meat,04-08-2024,21,5,25,1,1,30-07-2024
Salami,Meat,04-08-2024,21,21,25,6,1,14-07-2024
Salami,Meat,04-08-2024,21,21,25,8,1,14-07-2024
Salami,Meat,04-08-2024,21,21,25,10,1,14-07-2024
Salami,Meat,04-08-2024,21,21,25,1,1,14-07-2024
Salmon Fillets,Seafood,04-08-2024,4,0,13,0,1,04-08-2024
Cinnamon,Spices,04-08-2024,730,3,2,0,1,01-08-2024
Guinness,Beverages,05-08-2024,210,210,8,0,0,08-01-2024
Apples,Fruits,05-08-2024,10,10,8,0,1,26-07-2024
Lettuce,Vegetables,05-08-2024,5,5,10,0,1,31-07-2024
White Wine,Beverages,06-08-2024,730,2,2,0,1,04-08-2024
Yogurt,Dairy,06-08-2024,15,2,14,5,1,04-08-2024
Yogurt,Dairy,06-08-2024,15,2,14,9,1,04-08-2024
Beef,Meat,06-08-2024,21,21,8,0,1,16-07-2024
Ham,Meat,06-08-2024,10,10,17,0,1,27-07-2024
Charcoal,Non-Food,06-08-2024,730,2,15,0,1,04-08-2024
Mussels,Seafood,06-08-2024,15,15,12,0,1,22-07-2024
Cabbage,Vegetables,06-08-2024,10,10,5,0,1,27-07-2024
Pumpkin,Vegetables,06-08-2024,4,4,16,0,1,02-08-2024
Spinach,Vegetables,06-08-2024,10,10,2,0,1,27-07-2024
Guinness,Beverages,07-08-2024,210,210,5,0,0,10-01-2024
Apples,Fruits,07-08-2024,10,3,8,0,1,04-08-2024
Bananas,Fruits,07-08-2024,7,7,20,0,1,31-07-2024
Chicken Breast,Meat,07-08-2024,5,1,11,0,0,06-08-2024
Mussels,Seafood,07-08-2024,15,15,1,0,1,23-07-2024
Pepper,Spices,07-08-2024,14,14,19,0,1,24-07-2024
Lettuce,Vegetables,07-08-2024,5,5,19,0,1,02-08-2024
Butter Croissant,Bakery,08-08-2024,3,3,17,0,0,05-08-2024
Bananas,Fruits,08-08-2024,7,7,15,0,1,01-08-2024
Cucumber,Vegetables,08-08-2024,7,7,15,0,1,01-08-2024
Croissants,Bakery,09-08-2024,30,3,5,0,0,06-08-2024
Orange Juice,Beverages,09-08-2024,14,14,7,0,1,26-07-2024
Yogurt,Dairy,09-08-2024,15,15,9,0,1,25-07-2024
Beef,Meat,09-08-2024,21,21,16,0,1,19-07-2024
Ham,Meat,09-08-2024,10,10,1,0,1,30-07-2024
Salmon Fillets,Seafood,09-08-2024,4,1,4,0,0,08-08-2024
Pepper,Spices,09-08-2024,14,0,18,0,0,09-08-2024
Lettuce,Vegetables,09-08-2024,5,0,9,0,0,09-08-2024
Coffee,Beverages,10-08-2024,365,5,11,0,0,05-08-2024
Orange Juice,Beverages,10-08-2024,14,2,20,0,0,08-08-2024
Apples,Fruits,10-08-2024,10,10,15,0,1,31-07-2024
Strawberries,Fruits,10-08-2024,4,4,17,0,0,06-08-2024
Beef,Meat,10-08-2024,21,21,5,0,1,20-07-2024
Mussels,Seafood,10-08-2024,15,15,10,0,1,26-07-2024
Tomatoes,Vegetables,10-08-2024,7,7,5,0,1,03-08-2024
Smoothie,Beverages,11-08-2024,10,10,10,0,1,01-08-2024
Bananas,Fruits,11-08-2024,7,5,6,0,0,06-08-2024
Cabbage,Vegetables,11-08-2024,10,10,19,0,1,01-08-2024
Milk,Dairy,12-08-2024,7,1,4,0,0,11-08-2024
Turkey,Meat,12-08-2024,14,14,9,0,1,29-07-2024
Carrots,Vegetables,12-08-2024,14,14,11,6,1,29-07-2024
Carrots,Vegetables,12-08-2024,14,14,11,5,1,29-07-2024
Carrots,Vegetables,12-08-2024,14,14,11,2,1,29-07-2024
Spinach,Vegetables,12-08-2024,10,10,18,0,1,02-08-2024
Croissants,Bakery,13-08-2024,30,30,3,0,1,14-07-2024
Orange Juice,Beverages,13-08-2024,14,14,8,0,1,30-07-2024
Orange Juice,Beverages,13-08-2024,14,14,8,4,1,30-07-2024
Butter,Dairy,13-08-2024,270,5,14,0,0,08-08-2024
Bananas,Fruits,13-08-2024,7,7,3,0,0,06-08-2024
Salami,Meat,13-08-2024,21,21,2,0,1,23-07-2024
Pepper,Spices,13-08-2024,14,14,18,0,1,30-07-2024
Potatoes,Vegetables,13-08-2024,20,2,9,0,0,11-08-2024
Potatoes,Vegetables,13-08-2024,20,2,9,4,0,11-08-2024
Pumpkin,Vegetables,13-08-2024,4,4,6,0,0,09-08-2024
Pumpkin,Vegetables,13-08-2024,4,4,6,4,0,09-08-2024
Croissants,Bakery,14-08-2024,30,30,65,10,1,15-07-2024
Croissants,Bakery,14-08-2024,30,30,65,9,1,15-07-2024
Croissants,Bakery,14-08-2024,30,30,65,19,1,15-07-2024
Croissants,Bakery,14-08-2024,30,30,65,12,1,15-07-2024
Croissants,Bakery,14-08-2024,30,30,65,15,1,15-07-2024
Red Wine,Beverages,14-08-2024,1095,5,8,0,0,09-08-2024
Eggs,Dairy,14-08-2024,21,21,19,0,1,24-07-2024
Apples,Fruits,14-08-2024,10,10,9,0,1,04-08-2024
Apples,Fruits,14-08-2024,10,10,9,5,1,04-08-2024
Apples,Fruits,14-08-2024,10,10,9,1,1,04-08-2024
Chicken Breast,Meat,14-08-2024,5,5,2,0,0,09-08-2024
Salmon Fillets,Seafood,14-08-2024,4,1,16,0,0,13-08-2024
Cabbage,Vegetables,14-08-2024,10,10,15,0,1,04-08-2024
Potatoes,Vegetables,14-08-2024,20,20,7,0,1,25-07-2024
Pumpkin,Vegetables,14-08-2024,4,0,2,0,0,14-08-2024
Guinness,Beverages,15-08-2024,210,210,6,0,0,18-01-2024
Yogurt,Dairy,15-08-2024,15,15,12,11,1,31-07-2024
Yogurt,Dairy,15-08-2024,15,15,12,1,1,31-07-2024
Strawberries,Fruits,15-08-2024,4,4,10,0,0,11-08-2024
Strawberries,Fruits,15-08-2024,4,4,10,4,0,11-08-2024
Strawberries,Fruits,15-08-2024,4,4,10,5,0,11-08-2024
Salami,Meat,15-08-2024,21,21,5,0,1,25-07-2024
Cinnamon,Spices,15-08-2024,730,0,8,0,0,15-08-2024
Tomatoes,Vegetables,15-08-2024,7,7,17,0,0,08-08-2024
Soft Drinks,Beverages,16-08-2024,240,0,19,0,0,16-08-2024
Apples,Fruits,16-08-2024,10,10,10,0,0,06-08-2024
Strawberries,Fruits,16-08-2024,4,4,1,0,0,12-08-2024
Carrots,Vegetables,16-08-2024,14,14,11,0,1,02-08-2024
Guinness,Beverages,17-08-2024,210,3,20,0,0,14-08-2024
Yogurt,Dairy,17-08-2024,15,15,3,0,1,02-08-2024
Chicken Breast,Meat,17-08-2024,5,5,20,0,0,12-08-2024
Ham,Meat,17-08-2024,10,10,2,0,0,07-08-2024
Lamb,Meat,17-08-2024,3,3,17,0,0,14-08-2024
Salami,Meat,17-08-2024,21,21,10,0,1,27-07-2024
Brussels Sprouts,Vegetables,17-08-2024,7,7,10,0,0,10-08-2024
Onions,Vegetables,17-08-2024,20,3,4,0,0,14-08-2024
Cucumber,Vegetables,18-08-2024,7,7,12,0,0,11-08-2024
Lettuce,Vegetables,18-08-2024,5,5,10,0,0,13-08-2024
Croissants,Bakery,19-08-2024,30,30,8,0,1,20-07-2024
Guinness,Beverages,19-08-2024,210,1,9,0,0,18-08-2024
Apples,Fruits,19-08-2024,10,10,9,0,0,09-08-2024
Lamb,Meat,19-08-2024,3,3,7,0,0,16-08-2024
Pasta,Staples,19-08-2024,365,3,15,0,0,16-08-2024
Onions,Vegetables,19-08-2024,20,20,13,0,1,30-07-2024
Bread,Bakery,20-08-2024,5,5,16,0,0,15-08-2024
Croissants,Bakery,20-08-2024,30,30,3,0,1,21-07-2024
Guinness,Beverages,20-08-2024,210,210,4,0,0,23-01-2024
Apples,Fruits,20-08-2024,10,3,7,0,0,17-08-2024
Burger Patties,Meat,20-08-2024,365,1,6,0,0,19-08-2024
Potatoes,Vegetables,20-08-2024,20,20,25,5,1,31-07-2024
Potatoes,Vegetables,20-08-2024,20,20,25,19,1,31-07-2024
Potatoes,Vegetables,20-08-2024,20,20,25,1,1,31-07-2024
Butter,Dairy,21-08-2024,270,5,14,0,0,16-08-2024
Oranges,Fruits,21-08-2024,14,2,9,4,0,19-08-2024
Oranges,Fruits,21-08-2024,14,2,9,5,0,19-08-2024
Oranges,Fruits,21-08-2024,14,2,9,4,0,19-08-2024
Oranges,Fruits,21-08-2024,14,14,9,4,0,07-08-2024
Oranges,Fruits,21-08-2024,14,14,9,5,0,07-08-2024
Oranges,Fruits,21-08-2024,14,14,9,4,0,07-08-2024
Mussels,Seafood,21-08-2024,15,1,19,0,0,20-08-2024
Pepper,Spices,21-08-2024,14,2,2,0,0,19-08-2024
Pasta,Staples,21-08-2024,365,5,14,0,0,16-08-2024
Lettuce,Vegetables,21-08-2024,5,5,20,0,0,16-08-2024
