date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,customer_type,payment,holiday,event
15-09-2024,PN015,Cheese,Dairy,18,06-10-2024,2.5,0%,2.5,45,21,Regular,Cash,0,0
15-09-2024,PN015,Cheese,Dairy,14,06-10-2024,2.5,0%,2.5,35,21,Member,Card,0,0
15-09-2024,PN019,Coffee,Beverages,12,15-09-2025,3.3,0%,3.3,39.6,365,Member,Card,0,0
15-09-2024,PN021,Cucumber,Vegetables,6,15-09-2024,0.89,30%,0.62,3.72,7,Member,Cash,0,0
15-09-2024,PN027,Lettuce,Vegetables,9,20-09-2024,1.15,0%,1.15,10.35,5,Regular,Card,0,0
15-09-2024,PN028,Milk,Dairy,18,22-09-2024,1.25,0%,1.25,22.5,7,Regular,Cash,0,0
15-09-2024,PN037,Potatoes,Vegetables,13,05-10-2024,0.46,0%,0.46,5.98,20,Regular,Card,0,0
15-09-2024,PN037,Potatoes,Vegetables,12,15-09-2024,0.46,30%,0.32,3.84,20,Regular,Cash,0,0
15-09-2024,PN044,Sparkling Wine,Beverages,9,15-09-2025,4.5,0%,4.5,40.5,365,Regular,Card,0,0
15-09-2024,PN044,Sparkling Wine,Beverages,16,17-09-2024,4.5,15%,3.83,61.28,365,Regular,Card,0,0
14-09-2024,PN001,Apples,Fruits,2,24-09-2024,0.6,0%,0.6,1.2,10,Regular,Card,0,0
14-09-2024,PN014,Charcoal,Non-Food,2,14-09-2026,1.75,0%,1.75,3.5,730,Member,Card,0,0
14-09-2024,PN015,Cheese,Dairy,14,05-10-2024,2.5,0%,2.5,35,21,Member,Cash,0,0
14-09-2024,PN024,Guinness,Beverages,3,12-04-2025,4.66,0%,4.66,13.98,210,Member,Card,0,0
14-09-2024,PN033,Oysters,Seafood,1,29-09-2024,3.99,0%,3.99,3.99,15,Regular,Card,0,0
14-09-2024,PN035,Pepper,Spices,2,15-09-2024,1,25%,0.75,1.5,14,Regular,Card,0,0
14-09-2024,PN048,Turkey,Meat,6,28-09-2024,1.99,0%,1.99,11.94,14,Regular,Cash,0,0
14-09-2024,PN048,Turkey,Meat,15,28-09-2024,1.99,0%,1.99,29.85,14,Member,Cash,0,0
13-09-2024,PN006,Breakfast Cereals,Staples,16,13-09-2025,1.29,0%,1.29,20.64,365,Regular,Card,0,0
13-09-2024,PN010,Butter Croissant,Bakery,8,16-09-2024,1.5,0%,1.5,12,3,Member,Card,0,0
13-09-2024,PN023,Eggs,Dairy,18,04-10-2024,0.21,0%,0.21,3.78,21,Member,Cash,0,0
13-09-2024,PN025,Ham,Meat,14,16-09-2024,2.99,10%,2.69,37.66,10,Member,Card,0,0
13-09-2024,PN029,Mussels,Seafood,5,28-09-2024,3,0%,3,15,15,Regular,Cash,0,0
13-09-2024,PN030,Onions,Vegetables,12,13-09-2024,0.67,30%,0.47,5.64,20,Member,Cash,0,0
13-09-2024,PN037,Potatoes,Vegetables,7,03-10-2024,0.46,0%,0.46,3.22,20,Member,Card,0,0
13-09-2024,PN039,Red Wine,Beverages,4,16-09-2024,10.5,10%,9.45,37.8,1095,Regular,Card,0,0
12-09-2024,PN014,Charcoal,Non-Food,11,12-09-2026,1.75,0%,1.75,19.25,730,Member,Cash,0,0
12-09-2024,PN023,Eggs,Dairy,19,03-10-2024,0.21,0%,0.21,3.99,21,Member,Card,0,0
12-09-2024,PN026,Lamb,Meat,14,15-09-2024,5,0%,5,70,3,Member,Card,0,0
12-09-2024,PN033,Oysters,Seafood,11,17-09-2024,3.99,5%,3.79,41.69,15,Member,Cash,0,0
12-09-2024,PN037,Potatoes,Vegetables,5,17-09-2024,0.46,5%,0.44,2.2,20,Regular,Card,0,0
12-09-2024,PN039,Red Wine,Beverages,7,28-12-2024,10.5,10%,9.45,66.15,1095,Regular,Cash,0,0
12-09-2024,PN043,Soft Drinks,Beverages,9,10-05-2025,3.4,0%,3.4,30.6,240,Member,Cash,0,0
12-09-2024,PN045,Spinach,Vegetables,1,22-09-2024,1.39,0%,1.39,1.39,10,Regular,Card,0,0
12-09-2024,PN048,Turkey,Meat,12,14-09-2024,1.99,15%,1.69,20.28,14,Member,Card,0,0
11-09-2024,PN004,Beef,Meat,15,11-09-2024,4.5,30%,3.15,47.25,21,Member,Card,0,0
11-09-2024,PN028,Milk,Dairy,11,18-09-2024,1.25,0%,1.25,13.75,7,Member,Card,0,0
11-09-2024,PN029,Mussels,Seafood,6,16-09-2024,3,5%,2.85,17.1,15,Regular,Card,0,0
11-09-2024,PN031,Orange Juice,Beverages,12,25-09-2024,2.5,0%,2.5,30,14,Member,Cash,0,0
11-09-2024,PN031,Orange Juice,Beverages,17,16-09-2024,2.5,5%,2.38,40.46,14,Regular,Cash,0,0
11-09-2024,PN034,Pasta,Staples,5,11-09-2025,1.45,0%,1.45,7.25,365,Regular,Card,0,0
11-09-2024,PN040,Salami,Meat,14,02-10-2024,1.6,0%,1.6,22.4,21,Member,Cash,0,0
10-09-2024,PN016,Chicken Breast,Meat,4,11-09-2024,3.99,25%,2.99,11.96,5,Regular,Cash,0,0
10-09-2024,PN031,Orange Juice,Beverages,7,24-09-2024,2.5,0%,2.5,17.5,14,Member,Card,0,0
10-09-2024,PN033,Oysters,Seafood,13,25-09-2024,3.99,0%,3.99,51.87,15,Member,Cash,0,0
10-09-2024,PN044,Sparkling Wine,Beverages,7,10-09-2025,4.5,0%,4.5,31.5,365,Regular,Card,0,0
09-09-2024,PN016,Chicken Breast,Meat,2,14-09-2024,3.99,0%,3.99,7.98,5,Member,Card,0,0
09-09-2024,PN019,Coffee,Beverages,19,09-09-2025,3.3,0%,3.3,62.7,365,Regular,Cash,0,0
09-09-2024,PN034,Pasta,Staples,9,09-09-2025,1.45,0%,1.45,13.05,365,Member,Cash,0,0
09-09-2024,PN034,Pasta,Staples,7,09-09-2025,1.45,0%,1.45,10.15,365,Member,Cash,0,0
09-09-2024,PN037,Potatoes,Vegetables,13,29-09-2024,0.46,0%,0.46,5.98,20,Regular,Cash,0,0
09-09-2024,PN039,Red Wine,Beverages,10,28-12-2024,10.5,30%,7.35,73.5,1095,Member,Cash,0,0
09-09-2024,PN047,Tomatoes,Vegetables,13,12-09-2024,0.8,10%,0.72,9.36,7,Member,Card,0,0
08-09-2024,PN003,Basmati Rice,Staples,18,08-09-2025,1.59,0%,1.59,28.62,365,Member,Cash,0,0
08-09-2024,PN005,Bread,Bakery,6,09-09-2024,1.28,25%,0.96,5.76,5,Member,Cash,0,0
08-09-2024,PN009,Butter,Dairy,8,13-09-2024,3.99,0%,3.99,31.92,270,Member,Card,0,0
08-09-2024,PN009,Butter,Dairy,1,13-09-2024,3.99,0%,3.99,3.99,270,Regular,Card,0,0
08-09-2024,PN010,Butter Croissant,Bakery,13,11-09-2024,1.5,0%,1.5,19.5,3,Regular,Card,0,0
08-09-2024,PN014,Charcoal,Non-Food,5,08-09-2026,1.75,0%,1.75,8.75,730,Member,Card,0,0
08-09-2024,PN020,Croissants,Bakery,10,08-10-2024,0.48,0%,0.48,4.8,30,Regular,Card,0,0
08-09-2024,PN024,Guinness,Beverages,7,06-04-2025,4.66,0%,4.66,32.62,210,Member,Cash,0,0
08-09-2024,PN034,Pasta,Staples,10,08-09-2025,1.45,0%,1.45,14.5,365,Regular,Card,0,0
08-09-2024,PN034,Pasta,Staples,16,08-09-2025,1.45,0%,1.45,23.2,365,Member,Card,0,0
08-09-2024,PN038,Pumpkin,Vegetables,9,12-09-2024,3.45,0%,3.45,31.05,4,Regular,Cash,0,0
08-09-2024,PN043,Soft Drinks,Beverages,11,06-05-2025,3.4,0%,3.4,37.4,240,Regular,Cash,0,0
07-09-2024,PN001,Apples,Fruits,12,17-09-2024,0.6,0%,0.6,7.2,10,Regular,Card,0,0
07-09-2024,PN007,Brussels Sprouts,Vegetables,2,14-09-2024,1.07,0%,1.07,2.14,7,Regular,Card,0,0
07-09-2024,PN012,Canned Soup,Staples,8,07-09-2026,2.13,0%,2.13,17.04,730,Member,Card,0,0
07-09-2024,PN035,Pepper,Spices,12,21-09-2024,1,0%,1,12,14,Regular,Cash,0,0
07-09-2024,PN039,Red Wine,Beverages,4,09-09-2024,10.5,15%,8.93,35.72,1095,Regular,Card,0,0
07-09-2024,PN042,Smoothie,Beverages,4,09-09-2024,4.25,15%,3.61,14.44,10,Member,Card,0,0
07-09-2024,PN048,Turkey,Meat,14,08-09-2024,1.99,25%,1.49,20.86,14,Regular,Cash,0,0
06-09-2024,PN005,Bread,Bakery,11,11-09-2024,1.28,0%,1.28,14.08,5,Member,Cash,0,0
06-09-2024,PN005,Bread,Bakery,18,11-09-2024,1.28,0%,1.28,23.04,5,Member,Cash,0,0
06-09-2024,PN023,Eggs,Dairy,20,27-09-2024,0.21,0%,0.21,4.2,21,Member,Cash,0,0
06-09-2024,PN028,Milk,Dairy,12,13-09-2024,1.25,0%,1.25,15,7,Member,Cash,0,0
06-09-2024,PN029,Mussels,Seafood,4,21-09-2024,3,0%,3,12,15,Member,Card,0,0
06-09-2024,PN036,Pineapple,Fruits,1,13-09-2024,1.19,0%,1.19,1.19,7,Member,Card,0,0
06-09-2024,PN037,Potatoes,Vegetables,11,06-09-2024,0.46,30%,0.32,3.52,20,Regular,Cash,0,0
06-09-2024,PN042,Smoothie,Beverages,4,16-09-2024,4.25,0%,4.25,17,10,Regular,Cash,0,0
05-09-2024,PN001,Apples,Fruits,2,06-09-2024,0.6,25%,0.45,0.9,10,Regular,Card,0,0
05-09-2024,PN008,Burger Patties,Meat,18,05-09-2025,3,0%,3,54,365,Regular,Card,0,0
05-09-2024,PN014,Charcoal,Non-Food,1,05-09-2026,1.75,0%,1.75,1.75,730,Member,Cash,0,0
05-09-2024,PN015,Cheese,Dairy,18,26-09-2024,2.5,0%,2.5,45,21,Regular,Card,0,0
05-09-2024,PN022,Easter Eggs,Confectionery,15,05-09-2025,1.2,0%,1.2,18,365,Member,Cash,0,0
05-09-2024,PN026,Lamb,Meat,17,08-09-2024,5,0%,5,85,3,Regular,Card,0,0
05-09-2024,PN036,Pineapple,Fruits,15,12-09-2024,1.19,0%,1.19,17.85,7,Regular,Cash,0,0
05-09-2024,PN038,Pumpkin,Vegetables,2,05-09-2024,3.45,30%,2.42,4.84,4,Regular,Cash,0,0
05-09-2024,PN039,Red Wine,Beverages,4,05-09-2027,10.5,0%,10.5,42,1095,Member,Cash,0,0
04-09-2024,PN001,Apples,Fruits,10,14-09-2024,0.6,0%,0.6,6,10,Member,Cash,0,0
04-09-2024,PN002,Bananas,Fruits,12,11-09-2024,0.28,0%,0.28,3.36,7,Member,Card,0,0
04-09-2024,PN005,Bread,Bakery,19,04-09-2024,1.28,30%,0.9,17.1,5,Regular,Card,0,0
04-09-2024,PN010,Butter Croissant,Bakery,20,07-09-2024,1.5,0%,1.5,30,3,Regular,Card,0,0
04-09-2024,PN021,Cucumber,Vegetables,11,09-09-2024,0.89,5%,0.85,9.35,7,Member,Card,0,0
04-09-2024,PN023,Eggs,Dairy,17,25-09-2024,0.21,0%,0.21,3.57,21,Member,Cash,0,0
04-09-2024,PN025,Ham,Meat,19,05-09-2024,2.99,25%,2.24,42.56,10,Member,Cash,0,0
04-09-2024,PN028,Milk,Dairy,19,11-09-2024,1.25,0%,1.25,23.75,7,Member,Cash,0,0
04-09-2024,PN036,Pineapple,Fruits,15,11-09-2024,1.19,0%,1.19,17.85,7,Member,Card,0,0
04-09-2024,PN038,Pumpkin,Vegetables,18,08-09-2024,3.45,0%,3.45,62.1,4,Regular,Card,0,0
04-09-2024,PN039,Red Wine,Beverages,8,09-09-2024,10.5,5%,9.98,79.84,1095,Regular,Cash,0,0
04-09-2024,PN042,Smoothie,Beverages,11,14-09-2024,4.25,0%,4.25,46.75,10,Regular,Cash,0,0
03-09-2024,PN015,Cheese,Dairy,8,24-09-2024,2.5,0%,2.5,20,21,Regular,Card,0,0
03-09-2024,PN021,Cucumber,Vegetables,12,10-09-2024,0.89,0%,0.89,10.68,7,Regular,Cash,0,0
03-09-2024,PN025,Ham,Meat,18,13-09-2024,2.99,0%,2.99,53.82,10,Member,Cash,0,0
02-09-2024,PN008,Burger Patties,Meat,10,02-09-2025,3,0%,3,30,365,Regular,Card,0,0
02-09-2024,PN011,Cabbage,Vegetables,13,12-09-2024,1.29,0%,1.29,16.77,10,Member,Cash,0,0
02-09-2024,PN023,Eggs,Dairy,4,23-09-2024,0.21,0%,0.21,0.84,21,Regular,Card,0,0
02-09-2024,PN032,Oranges,Fruits,1,16-09-2024,0.6,0%,0.6,0.6,14,Member,Cash,0,0
02-09-2024,PN032,Oranges,Fruits,7,16-09-2024,0.6,0%,0.6,4.2,14,Member,Cash,0,0
02-09-2024,PN036,Pineapple,Fruits,9,09-09-2024,1.19,0%,1.19,10.71,7,Regular,Card,0,0
02-09-2024,PN038,Pumpkin,Vegetables,14,06-09-2024,3.45,0%,3.45,48.3,4,Member,Cash,0,0
02-09-2024,PN038,Pumpkin,Vegetables,9,06-09-2024,3.45,0%,3.45,31.05,4,Member,Cash,0,0
02-09-2024,PN045,Spinach,Vegetables,9,12-09-2024,1.39,0%,1.39,12.51,10,Regular,Cash,0,0
02-09-2024,PN049,White Wine,Beverages,8,02-09-2026,10.5,0%,10.5,84,730,Member,Cash,0,0
01-09-2024,PN002,Bananas,Fruits,16,08-09-2024,0.28,0%,0.28,4.48,7,Regular,Cash,0,0
01-09-2024,PN008,Burger Patties,Meat,10,01-09-2025,3,0%,3,30,365,Member,Card,0,0
01-09-2024,PN015,Cheese,Dairy,9,22-09-2024,2.5,0%,2.5,22.5,21,Member,Cash,0,0
01-09-2024,PN017,Chocolates,Confectionery,7,01-09-2025,1.75,0%,1.75,12.25,365,Member,Cash,0,0
01-09-2024,PN017,Chocolates,Confectionery,12,06-09-2024,1.75,5%,1.66,19.92,365,Regular,Card,0,0
01-09-2024,PN018,Cinnamon,Spices,18,01-09-2026,1,0%,1,18,730,Member,Card,0,0
01-09-2024,PN019,Coffee,Beverages,19,01-09-2025,3.3,0%,3.3,62.7,365,Member,Card,0,0
01-09-2024,PN020,Croissants,Bakery,6,01-10-2024,0.48,0%,0.48,2.88,30,Regular,Cash,0,0
01-09-2024,PN021,Cucumber,Vegetables,20,08-09-2024,0.89,0%,0.89,17.8,7,Member,Card,0,0
01-09-2024,PN024,Guinness,Beverages,2,30-03-2025,4.66,0%,4.66,9.32,210,Regular,Cash,0,0
31-08-2024,PN007,Brussels Sprouts,Vegetables,6,07-09-2024,1.07,0%,1.07,6.42,7,Member,Cash,0,0
31-08-2024,PN015,Cheese,Dairy,11,21-09-2024,2.5,0%,2.5,27.5,21,Regular,Card,0,0
31-08-2024,PN015,Cheese,Dairy,11,05-09-2024,2.5,5%,2.38,26.18,21,Member,Cash,0,0
31-08-2024,PN016,Chicken Breast,Meat,8,05-09-2024,3.99,0%,3.99,31.92,5,Member,Card,0,0
31-08-2024,PN018,Cinnamon,Spices,11,31-08-2026,1,0%,1,11,730,Member,Cash,0,0
31-08-2024,PN020,Croissants,Bakery,15,30-09-2024,0.48,0%,0.48,7.2,30,Member,Card,0,0
31-08-2024,PN021,Cucumber,Vegetables,10,07-09-2024,0.89,0%,0.89,8.9,7,Regular,Card,0,0
31-08-2024,PN021,Cucumber,Vegetables,3,07-09-2024,0.89,0%,0.89,2.67,7,Regular,Cash,0,0
31-08-2024,PN030,Onions,Vegetables,4,20-09-2024,0.67,0%,0.67,2.68,20,Member,Card,0,0
31-08-2024,PN034,Pasta,Staples,3,31-08-2025,1.45,0%,1.45,4.35,365,Member,Cash,0,0
31-08-2024,PN039,Red Wine,Beverages,2,28-12-2024,10.5,5%,9.98,19.96,1095,Member,Card,0,0
30-08-2024,PN005,Bread,Bakery,8,04-09-2024,1.28,0%,1.28,10.24,5,Member,Cash,0,0
30-08-2024,PN009,Butter,Dairy,4,04-09-2024,3.99,0%,3.99,15.96,270,Member,Cash,0,0
30-08-2024,PN028,Milk,Dairy,3,06-09-2024,1.25,0%,1.25,3.75,7,Member,Cash,0,0
30-08-2024,PN034,Pasta,Staples,15,30-08-2025,1.45,0%,1.45,21.75,365,Regular,Cash,0,0
30-08-2024,PN039,Red Wine,Beverages,14,30-08-2027,10.5,0%,10.5,147,1095,Member,Card,0,0
30-08-2024,PN039,Red Wine,Beverages,5,28-12-2024,10.5,30%,7.35,36.75,1095,Regular,Card,0,0
30-08-2024,PN046,Strawberries,Fruits,12,03-09-2024,0.5,0%,0.5,6,4,Regular,Card,0,0
30-08-2024,PN047,Tomatoes,Vegetables,9,01-09-2024,0.8,15%,0.68,6.12,7,Regular,Card,0,0
30-08-2024,PN049,White Wine,Beverages,2,30-08-2026,10.5,0%,10.5,21,730,Member,Card,0,0
30-08-2024,PN049,White Wine,Beverages,8,30-08-2026,10.5,0%,10.5,84,730,Member,Card,0,0
29-08-2024,PN008,Burger Patties,Meat,15,29-08-2025,3,0%,3,45,365,Member,Cash,0,0
29-08-2024,PN014,Charcoal,Non-Food,12,29-08-2026,1.75,0%,1.75,21,730,Member,Cash,0,0
29-08-2024,PN016,Chicken Breast,Meat,12,29-08-2024,3.99,30%,2.79,33.48,5,Regular,Cash,0,0
29-08-2024,PN022,Easter Eggs,Confectionery,9,29-08-2025,1.2,0%,1.2,10.8,365,Member,Cash,0,0
29-08-2024,PN024,Guinness,Beverages,14,27-03-2025,4.66,0%,4.66,65.24,210,Regular,Card,0,0
29-08-2024,PN030,Onions,Vegetables,6,18-09-2024,0.67,0%,0.67,4.02,20,Member,Cash,0,0
29-08-2024,PN039,Red Wine,Beverages,13,28-12-2024,10.5,25%,7.88,102.44,1095,Regular,Cash,0,0
28-08-2024,PN015,Cheese,Dairy,15,18-09-2024,2.5,0%,2.5,37.5,21,Regular,Cash,0,0
28-08-2024,PN016,Chicken Breast,Meat,3,02-09-2024,3.99,0%,3.99,11.97,5,Member,Cash,0,0
28-08-2024,PN016,Chicken Breast,Meat,15,28-08-2024,3.99,30%,2.79,41.85,5,Member,Card,0,0
28-08-2024,PN032,Oranges,Fruits,7,11-09-2024,0.6,0%,0.6,4.2,14,Regular,Card,0,0
28-08-2024,PN034,Pasta,Staples,14,28-08-2025,1.45,0%,1.45,20.3,365,Member,Card,0,0
28-08-2024,PN037,Potatoes,Vegetables,11,17-09-2024,0.46,0%,0.46,5.06,20,Regular,Cash,0,0
27-08-2024,PN012,Canned Soup,Staples,10,27-08-2026,2.13,0%,2.13,21.3,730,Member,Card,0,0
27-08-2024,PN017,Chocolates,Confectionery,9,01-09-2024,1.75,5%,1.66,14.94,365,Member,Card,0,0
27-08-2024,PN029,Mussels,Seafood,19,11-09-2024,3,0%,3,57,15,Member,Card,0,0
27-08-2024,PN033,Oysters,Seafood,14,01-09-2024,3.99,5%,3.79,53.06,15,Member,Card,0,0
27-08-2024,PN035,Pepper,Spices,7,10-09-2024,1,0%,1,7,14,Member,Cash,0,0
27-08-2024,PN037,Potatoes,Vegetables,7,16-09-2024,0.46,0%,0.46,3.22,20,Member,Card,0,0
27-08-2024,PN039,Red Wine,Beverages,12,27-08-2027,10.5,0%,10.5,126,1095,Member,Card,0,0
27-08-2024,PN039,Red Wine,Beverages,2,28-12-2024,10.5,15%,8.93,17.86,1095,Member,Card,0,0
26-08-2024,PN001,Apples,Fruits,10,27-08-2024,0.6,25%,0.45,4.5,10,Member,Card,0,0
26-08-2024,PN005,Bread,Bakery,20,31-08-2024,1.28,0%,1.28,25.6,5,Regular,Card,0,0
26-08-2024,PN009,Butter,Dairy,16,26-08-2024,3.99,30%,2.79,44.64,270,Member,Cash,0,0
26-08-2024,PN015,Cheese,Dairy,12,16-09-2024,2.5,0%,2.5,30,21,Regular,Cash,0,0
26-08-2024,PN021,Cucumber,Vegetables,15,02-09-2024,0.89,0%,0.89,13.35,7,Regular,Cash,0,0
26-08-2024,PN022,Easter Eggs,Confectionery,7,26-08-2025,1.2,0%,1.2,8.4,365,Member,Card,0,0
26-08-2024,PN025,Ham,Meat,16,05-09-2024,2.99,0%,2.99,47.84,10,Regular,Cash,0,0
26-08-2024,PN028,Milk,Dairy,19,27-08-2024,1.25,25%,0.94,17.86,7,Member,Card,0,0
26-08-2024,PN033,Oysters,Seafood,14,10-09-2024,3.99,0%,3.99,55.86,15,Regular,Card,0,0
26-08-2024,PN047,Tomatoes,Vegetables,18,29-08-2024,0.8,10%,0.72,12.96,7,Member,Cash,0,0
25-08-2024,PN002,Bananas,Fruits,9,01-09-2024,0.28,0%,0.28,2.52,7,Member,Cash,0,0
25-08-2024,PN004,Beef,Meat,8,15-09-2024,4.5,0%,4.5,36,21,Member,Card,0,0
25-08-2024,PN008,Burger Patties,Meat,18,25-08-2025,3,0%,3,54,365,Member,Card,0,0
25-08-2024,PN008,Burger Patties,Meat,11,25-08-2025,3,0%,3,33,365,Regular,Card,0,0
25-08-2024,PN011,Cabbage,Vegetables,8,04-09-2024,1.29,0%,1.29,10.32,10,Member,Cash,0,0
25-08-2024,PN038,Pumpkin,Vegetables,16,29-08-2024,3.45,0%,3.45,55.2,4,Regular,Card,0,0
25-08-2024,PN039,Red Wine,Beverages,16,25-08-2027,10.5,0%,10.5,168,1095,Member,Cash,0,0
25-08-2024,PN039,Red Wine,Beverages,15,28-08-2024,10.5,10%,9.45,141.75,1095,Regular,Cash,0,0
24-08-2024,PN004,Beef,Meat,18,24-08-2024,4.5,30%,3.15,56.7,21,Member,Card,0,0
24-08-2024,PN015,Cheese,Dairy,10,25-08-2024,2.5,25%,1.88,18.8,21,Regular,Card,0,0
24-08-2024,PN016,Chicken Breast,Meat,10,29-08-2024,3.99,0%,3.99,39.9,5,Regular,Cash,0,0
24-08-2024,PN025,Ham,Meat,2,03-09-2024,2.99,0%,2.99,5.98,10,Member,Card,0,0
24-08-2024,PN028,Milk,Dairy,20,26-08-2024,1.25,15%,1.06,21.2,7,Member,Cash,0,0
24-08-2024,PN034,Pasta,Staples,5,29-08-2024,1.45,5%,1.38,6.9,365,Regular,Card,0,0
24-08-2024,PN040,Salami,Meat,13,14-09-2024,1.6,0%,1.6,20.8,21,Regular,Card,0,0
24-08-2024,PN046,Strawberries,Fruits,18,28-08-2024,0.5,0%,0.5,9,4,Member,Cash,0,0
23-08-2024,PN013,Carrots,Vegetables,10,06-09-2024,0.13,0%,0.13,1.3,14,Member,Card,0,0
23-08-2024,PN020,Croissants,Bakery,5,24-08-2024,0.48,25%,0.36,1.8,30,Member,Card,0,0
23-08-2024,PN032,Oranges,Fruits,9,26-08-2024,0.6,10%,0.54,4.86,14,Regular,Card,0,0
23-08-2024,PN033,Oysters,Seafood,7,07-09-2024,3.99,0%,3.99,27.93,15,Regular,Card,0,0
23-08-2024,PN037,Potatoes,Vegetables,6,12-09-2024,0.46,0%,0.46,2.76,20,Member,Cash,0,0
23-08-2024,PN037,Potatoes,Vegetables,17,26-08-2024,0.46,10%,0.41,6.97,20,Regular,Cash,0,0
23-08-2024,PN041,Salmon Fillets,Seafood,9,27-08-2024,4.25,0%,4.25,38.25,4,Regular,Cash,0,0
22-08-2024,PN004,Beef,Meat,20,22-08-2024,4.5,30%,3.15,63,21,Member,Card,0,0
22-08-2024,PN017,Chocolates,Confectionery,16,22-08-2025,1.75,0%,1.75,28,365,Regular,Cash,0,0
22-08-2024,PN023,Eggs,Dairy,6,12-09-2024,0.21,0%,0.21,1.26,21,Regular,Card,0,0
22-08-2024,PN024,Guinness,Beverages,2,27-08-2024,4.66,5%,4.43,8.86,210,Member,Cash,0,0
22-08-2024,PN030,Onions,Vegetables,20,11-09-2024,0.67,0%,0.67,13.4,20,Regular,Cash,0,0
22-08-2024,PN032,Oranges,Fruits,3,23-08-2024,0.6,25%,0.45,1.35,14,Member,Card,0,0
22-08-2024,PN040,Salami,Meat,9,12-09-2024,1.6,0%,1.6,14.4,21,Member,Cash,0,0
21-08-2024,PN005,Bread,Bakery,17,22-08-2024,1.28,25%,0.96,16.32,5,Member,Card,0,0
21-08-2024,PN006,Breakfast Cereals,Staples,10,22-08-2024,1.29,25%,0.97,9.7,365,Regular,Card,0,0
21-08-2024,PN015,Cheese,Dairy,1,22-08-2024,2.5,25%,1.88,1.88,21,Member,Cash,0,0
21-08-2024,PN017,Chocolates,Confectionery,15,21-08-2025,1.75,0%,1.75,26.25,365,Member,Cash,0,0
21-08-2024,PN029,Mussels,Seafood,7,22-08-2024,3,25%,2.25,15.75,15,Member,Card,0,0
21-08-2024,PN032,Oranges,Fruits,9,04-09-2024,0.6,0%,0.6,5.4,14,Regular,Cash,0,0
21-08-2024,PN035,Pepper,Spices,15,04-09-2024,1,0%,1,15,14,Regular,Cash,0,0
21-08-2024,PN039,Red Wine,Beverages,1,22-08-2024,10.5,25%,7.88,7.88,1095,Regular,Card,0,0
21-08-2024,PN042,Smoothie,Beverages,12,31-08-2024,4.25,0%,4.25,51,10,Member,Card,0,0
20-08-2024,PN001,Apples,Fruits,9,30-08-2024,0.6,0%,0.6,5.4,10,Regular,Cash,0,0
20-08-2024,PN020,Croissants,Bakery,14,19-09-2024,0.48,0%,0.48,6.72,30,Member,Cash,0,0
20-08-2024,PN028,Milk,Dairy,4,27-08-2024,1.25,0%,1.25,5,7,Regular,Cash,0,0
20-08-2024,PN029,Mussels,Seafood,5,25-08-2024,3,5%,2.85,14.25,15,Regular,Card,0,0
20-08-2024,PN029,Mussels,Seafood,19,21-08-2024,3,25%,2.25,42.75,15,Regular,Cash,0,0
20-08-2024,PN030,Onions,Vegetables,20,09-09-2024,0.67,0%,0.67,13.4,20,Member,Card,0,0
20-08-2024,PN045,Spinach,Vegetables,17,30-08-2024,1.39,0%,1.39,23.63,10,Regular,Cash,0,0
19-08-2024,PN001,Apples,Fruits,4,29-08-2024,0.6,0%,0.6,2.4,10,Member,Card,0,0
19-08-2024,PN008,Burger Patties,Meat,6,20-08-2024,3,25%,2.25,13.5,365,Regular,Card,0,0
19-08-2024,PN014,Charcoal,Non-Food,18,19-08-2026,1.75,0%,1.75,31.5,730,Regular,Card,0,0
19-08-2024,PN028,Milk,Dairy,14,26-08-2024,1.25,0%,1.25,17.5,7,Regular,Card,0,0
19-08-2024,PN032,Oranges,Fruits,4,21-08-2024,0.6,15%,0.51,2.04,14,Regular,Cash,0,0
19-08-2024,PN035,Pepper,Spices,2,21-08-2024,1,15%,0.85,1.7,14,Regular,Cash,0,0
19-08-2024,PN050,Yogurt,Dairy,5,03-09-2024,1.35,0%,1.35,6.75,15,Regular,Card,0,0
18-08-2024,PN001,Apples,Fruits,4,28-08-2024,0.6,0%,0.6,2.4,10,Regular,Cash,0,0
18-08-2024,PN006,Breakfast Cereals,Staples,6,18-08-2025,1.29,0%,1.29,7.74,365,Regular,Cash,0,0
18-08-2024,PN013,Carrots,Vegetables,15,01-09-2024,0.13,0%,0.13,1.95,14,Regular,Cash,0,0
18-08-2024,PN013,Carrots,Vegetables,4,23-08-2024,0.13,5%,0.12,0.48,14,Regular,Cash,0,0
18-08-2024,PN024,Guinness,Beverages,9,19-08-2024,4.66,25%,3.5,31.5,210,Member,Card,0,0
18-08-2024,PN028,Milk,Dairy,2,25-08-2024,1.25,0%,1.25,2.5,7,Member,Card,0,0
18-08-2024,PN037,Potatoes,Vegetables,11,07-09-2024,0.46,0%,0.46,5.06,20,Regular,Cash,0,0
18-08-2024,PN037,Potatoes,Vegetables,12,07-09-2024,0.46,0%,0.46,5.52,20,Member,Cash,0,0
18-08-2024,PN046,Strawberries,Fruits,6,22-08-2024,0.5,0%,0.5,3,4,Regular,Card,0,0
18-08-2024,PN048,Turkey,Meat,19,01-09-2024,1.99,0%,1.99,37.81,14,Member,Cash,0,0
18-08-2024,PN048,Turkey,Meat,16,01-09-2024,1.99,0%,1.99,31.84,14,Member,Card,0,0
